instanceid,courseId,gradingRule
TKO_3110_2019,TKO_3110,"{DEF harja[0..5]: ""Harjoitustehtävä a"",pisteet = harja+0, arvosana = IF pisteet < 2 THEN 0 ELSE 5 }"
TKO_3112_2015,TKO_3112,"{DEF harja[0..9]: ""Harjoitustehtävä a"",DEF harjb[0..8]: ""Harjoitustehtävä b"",DEF harjc[0..5]: ""Harjoitustehtävä c"",DEF harjd[0..6]: ""Harjoitustehtävä d"",DEF harje[0..7]: ""Harjoitustehtävä e"",DEF harjf[0..7]: ""Harjoitustehtävä f"",DEF harjg[0..5]: ""Harjoitustehtävä g"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+0, arvosana = IF pisteet < 23 THEN 0 ELSE 5 }"
TKO_3112_2016,TKO_3112,"{DEF harja[0..5]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..8]: ""Harjoitustehtävä c"",DEF harjd[0..6]: ""Harjoitustehtävä d"",DEF harje[0..5]: ""Harjoitustehtävä e"",DEF harjf[0..5]: ""Harjoitustehtävä f"",pisteet = harja+harjb+harjc+harjd+harje+harjf+0, arvosana = IF pisteet < 19 THEN 0 ELSE 5 }"
TKO_3112_2017,TKO_3112,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",pisteet = harja+harjb+harjc+0, arvosana = IF pisteet < 13 THEN 0 ELSE 5 }"
TKO_3112_2018,TKO_3112,"{DEF harja[0..9]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..6]: ""Harjoitustehtävä c"",DEF harjd[0..5]: ""Harjoitustehtävä d"",DEF harje[0..8]: ""Harjoitustehtävä e"",pisteet = harja+harjb+harjc+harjd+harje+0, arvosana = IF pisteet < 18 THEN 0 ELSE 5 }"
TKO_3112_2019,TKO_3112,"{DEF harja[0..5]: ""Harjoitustehtävä a"",pisteet = harja+0, arvosana = IF pisteet < 2 THEN 0 ELSE 5 }"
TKO_3113_2015,TKO_3113,"{DEF harja[0..6]: ""Harjoitustehtävä a"",DEF harjb[0..8]: ""Harjoitustehtävä b"",pisteet = harja+harjb+0, arvosana = IF pisteet < 7 THEN 0 ELSE 5 }"
TKO_3113_2016,TKO_3113,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..7]: ""Harjoitustehtävä c"",DEF harjd[0..9]: ""Harjoitustehtävä d"",DEF harje[0..7]: ""Harjoitustehtävä e"",pisteet = harja+harjb+harjc+harjd+harje+0, arvosana = IF pisteet < 20 THEN 0 ELSE 5 }"
TKO_3113_2017,TKO_3113,"{DEF harja[0..7]: ""Harjoitustehtävä a"",pisteet = harja+0, arvosana = IF pisteet < 3 THEN 0 ELSE 5 }"
TKO_3113_2018,TKO_3113,"{DEF harja[0..5]: ""Harjoitustehtävä a"",pisteet = harja+0, arvosana = IF pisteet < 2 THEN 0 ELSE 5 }"
TKO_3113_2019,TKO_3113,"{DEF harja[0..6]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..5]: ""Harjoitustehtävä c"",DEF harjd[0..6]: ""Harjoitustehtävä d"",pisteet = harja+harjb+harjc+harjd+0, arvosana = IF pisteet < 13 THEN 0 ELSE 5 }"
TKO_3115_2015,TKO_3115,"{DEF harja[0..7]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..7]: ""Harjoitustehtävä c"",DEF harjd[0..6]: ""Harjoitustehtävä d"",DEF harje[0..5]: ""Harjoitustehtävä e"",DEF harjf[0..9]: ""Harjoitustehtävä f"",DEF harjg[0..6]: ""Harjoitustehtävä g"",DEF harjh[0..6]: ""Harjoitustehtävä h"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+0, arvosana = IF pisteet < 27 THEN 0 ELSE 5 }"
TKO_3115_2016,TKO_3115,"{DEF harja[0..5]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",DEF harjc[0..6]: ""Harjoitustehtävä c"",DEF harjd[0..7]: ""Harjoitustehtävä d"",DEF harje[0..8]: ""Harjoitustehtävä e"",DEF harjf[0..8]: ""Harjoitustehtävä f"",DEF harjg[0..9]: ""Harjoitustehtävä g"",DEF harjh[0..5]: ""Harjoitustehtävä h"",DEF harji[0..9]: ""Harjoitustehtävä i"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+harji+0, arvosana = IF pisteet < 31 THEN 0 ELSE 5 }"
TKO_3115_2017,TKO_3115,"{DEF harja[0..5]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",DEF harjc[0..5]: ""Harjoitustehtävä c"",DEF harjd[0..5]: ""Harjoitustehtävä d"",DEF harje[0..6]: ""Harjoitustehtävä e"",DEF harjf[0..8]: ""Harjoitustehtävä f"",pisteet = harja+harjb+harjc+harjd+harje+harjf+0, arvosana = IF pisteet < 17 THEN 0 ELSE 5 }"
TKO_3115_2018,TKO_3115,"{DEF harja[0..5]: ""Harjoitustehtävä a"",pisteet = harja+0, arvosana = IF pisteet < 2 THEN 0 ELSE 5 }"
TKO_3115_2019,TKO_3115,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..6]: ""Harjoitustehtävä c"",DEF harjd[0..6]: ""Harjoitustehtävä d"",DEF harje[0..9]: ""Harjoitustehtävä e"",DEF harjf[0..7]: ""Harjoitustehtävä f"",DEF harjg[0..7]: ""Harjoitustehtävä g"",DEF harjh[0..9]: ""Harjoitustehtävä h"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+0, arvosana = IF pisteet < 30 THEN 0 ELSE 5 }"
TKO_3117_2015,TKO_3117,"{DEF harja[0..5]: ""Harjoitustehtävä a"",DEF harjb[0..6]: ""Harjoitustehtävä b"",DEF harjc[0..8]: ""Harjoitustehtävä c"",DEF harjd[0..9]: ""Harjoitustehtävä d"",pisteet = harja+harjb+harjc+harjd+0, arvosana = IF pisteet < 14 THEN 0 ELSE 5 }"
TKO_3117_2016,TKO_3117,"{DEF harja[0..6]: ""Harjoitustehtävä a"",DEF harjb[0..8]: ""Harjoitustehtävä b"",DEF harjc[0..5]: ""Harjoitustehtävä c"",DEF harjd[0..8]: ""Harjoitustehtävä d"",DEF harje[0..6]: ""Harjoitustehtävä e"",pisteet = harja+harjb+harjc+harjd+harje+0, arvosana = IF pisteet < 16 THEN 0 ELSE 5 }"
TKO_3117_2017,TKO_3117,"{DEF harja[0..6]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",DEF harjc[0..8]: ""Harjoitustehtävä c"",DEF harjd[0..8]: ""Harjoitustehtävä d"",DEF harje[0..5]: ""Harjoitustehtävä e"",pisteet = harja+harjb+harjc+harjd+harje+0, arvosana = IF pisteet < 16 THEN 0 ELSE 5 }"
TKO_3117_2018,TKO_3117,"{DEF harja[0..7]: ""Harjoitustehtävä a"",DEF harjb[0..6]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",DEF harjd[0..9]: ""Harjoitustehtävä d"",DEF harje[0..7]: ""Harjoitustehtävä e"",DEF harjf[0..8]: ""Harjoitustehtävä f"",DEF harjg[0..5]: ""Harjoitustehtävä g"",DEF harjh[0..6]: ""Harjoitustehtävä h"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+0, arvosana = IF pisteet < 28 THEN 0 ELSE 5 }"
TKO_3117_2019,TKO_3117,"{DEF harja[0..9]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",DEF harjc[0..7]: ""Harjoitustehtävä c"",pisteet = harja+harjb+harjc+0, arvosana = IF pisteet < 10 THEN 0 ELSE 5 }"
TKO_3118_2015,TKO_3118,"{DEF harja[0..7]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",DEF harjd[0..7]: ""Harjoitustehtävä d"",DEF harje[0..5]: ""Harjoitustehtävä e"",DEF harjf[0..9]: ""Harjoitustehtävä f"",pisteet = harja+harjb+harjc+harjd+harje+harjf+0, arvosana = IF pisteet < 21 THEN 0 ELSE 5 }"
TKO_3118_2016,TKO_3118,"{DEF harja[0..6]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",DEF harjd[0..7]: ""Harjoitustehtävä d"",pisteet = harja+harjb+harjc+harjd+0, arvosana = IF pisteet < 15 THEN 0 ELSE 5 }"
TKO_3118_2017,TKO_3118,"{DEF harja[0..9]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..5]: ""Harjoitustehtävä c"",pisteet = harja+harjb+harjc+0, arvosana = IF pisteet < 11 THEN 0 ELSE 5 }"
TKO_3118_2018,TKO_3118,"{DEF harja[0..9]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",DEF harjc[0..5]: ""Harjoitustehtävä c"",DEF harjd[0..5]: ""Harjoitustehtävä d"",DEF harje[0..9]: ""Harjoitustehtävä e"",DEF harjf[0..6]: ""Harjoitustehtävä f"",DEF harjg[0..6]: ""Harjoitustehtävä g"",DEF harjh[0..6]: ""Harjoitustehtävä h"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+0, arvosana = IF pisteet < 25 THEN 0 ELSE 5 }"
TKO_3118_2019,TKO_3118,"{DEF harja[0..5]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",DEF harjc[0..7]: ""Harjoitustehtävä c"",DEF harjd[0..8]: ""Harjoitustehtävä d"",DEF harje[0..9]: ""Harjoitustehtävä e"",DEF harjf[0..5]: ""Harjoitustehtävä f"",pisteet = harja+harjb+harjc+harjd+harje+harjf+0, arvosana = IF pisteet < 19 THEN 0 ELSE 5 }"
TKO_3120_2015,TKO_3120,"{DEF harja[0..9]: ""Harjoitustehtävä a"",DEF harjb[0..6]: ""Harjoitustehtävä b"",pisteet = harja+harjb+0, arvosana = IF pisteet < 7 THEN 0 ELSE 5 }"
TKO_3120_2016,TKO_3120,"{DEF harja[0..7]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",DEF harjc[0..6]: ""Harjoitustehtävä c"",DEF harjd[0..8]: ""Harjoitustehtävä d"",DEF harje[0..6]: ""Harjoitustehtävä e"",DEF harjf[0..7]: ""Harjoitustehtävä f"",DEF harjg[0..7]: ""Harjoitustehtävä g"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+0, arvosana = IF pisteet < 23 THEN 0 ELSE 5 }"
TKO_3120_2017,TKO_3120,"{DEF harja[0..9]: ""Harjoitustehtävä a"",DEF harjb[0..6]: ""Harjoitustehtävä b"",DEF harjc[0..7]: ""Harjoitustehtävä c"",DEF harjd[0..6]: ""Harjoitustehtävä d"",DEF harje[0..6]: ""Harjoitustehtävä e"",pisteet = harja+harjb+harjc+harjd+harje+0, arvosana = IF pisteet < 17 THEN 0 ELSE 5 }"
TKO_3120_2018,TKO_3120,"{DEF harja[0..7]: ""Harjoitustehtävä a"",DEF harjb[0..7]: ""Harjoitustehtävä b"",DEF harjc[0..8]: ""Harjoitustehtävä c"",DEF harjd[0..8]: ""Harjoitustehtävä d"",DEF harje[0..6]: ""Harjoitustehtävä e"",pisteet = harja+harjb+harjc+harjd+harje+0, arvosana = IF pisteet < 18 THEN 0 ELSE 5 }"
TKO_3120_2019,TKO_3120,"{DEF harja[0..6]: ""Harjoitustehtävä a"",DEF harjb[0..6]: ""Harjoitustehtävä b"",DEF harjc[0..7]: ""Harjoitustehtävä c"",DEF harjd[0..5]: ""Harjoitustehtävä d"",DEF harje[0..8]: ""Harjoitustehtävä e"",pisteet = harja+harjb+harjc+harjd+harje+0, arvosana = IF pisteet < 16 THEN 0 ELSE 5 }"
TKO_3121_2015,TKO_3121,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..8]: ""Harjoitustehtävä b"",DEF harjc[0..5]: ""Harjoitustehtävä c"",DEF harjd[0..8]: ""Harjoitustehtävä d"",DEF harje[0..9]: ""Harjoitustehtävä e"",DEF harjf[0..8]: ""Harjoitustehtävä f"",pisteet = harja+harjb+harjc+harjd+harje+harjf+0, arvosana = IF pisteet < 23 THEN 0 ELSE 5 }"
TKO_3121_2016,TKO_3121,"{DEF harja[0..5]: ""Harjoitustehtävä a"",DEF harjb[0..6]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",DEF harjd[0..9]: ""Harjoitustehtävä d"",DEF harje[0..6]: ""Harjoitustehtävä e"",DEF harjf[0..6]: ""Harjoitustehtävä f"",DEF harjg[0..9]: ""Harjoitustehtävä g"",DEF harjh[0..9]: ""Harjoitustehtävä h"",DEF harji[0..7]: ""Harjoitustehtävä i"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+harji+0, arvosana = IF pisteet < 33 THEN 0 ELSE 5 }"
TKO_3121_2017,TKO_3121,"{DEF harja[0..9]: ""Harjoitustehtävä a"",DEF harjb[0..7]: ""Harjoitustehtävä b"",DEF harjc[0..5]: ""Harjoitustehtävä c"",DEF harjd[0..6]: ""Harjoitustehtävä d"",DEF harje[0..8]: ""Harjoitustehtävä e"",DEF harjf[0..6]: ""Harjoitustehtävä f"",DEF harjg[0..6]: ""Harjoitustehtävä g"",DEF harjh[0..6]: ""Harjoitustehtävä h"",DEF harji[0..5]: ""Harjoitustehtävä i"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+harji+0, arvosana = IF pisteet < 29 THEN 0 ELSE 5 }"
TKO_3121_2018,TKO_3121,"{DEF harja[0..5]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",DEF harjd[0..5]: ""Harjoitustehtävä d"",DEF harje[0..7]: ""Harjoitustehtävä e"",DEF harjf[0..7]: ""Harjoitustehtävä f"",DEF harjg[0..9]: ""Harjoitustehtävä g"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+0, arvosana = IF pisteet < 25 THEN 0 ELSE 5 }"
TKO_3121_2019,TKO_3121,"{DEF harja[0..9]: ""Harjoitustehtävä a"",DEF harjb[0..8]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",DEF harjd[0..5]: ""Harjoitustehtävä d"",DEF harje[0..8]: ""Harjoitustehtävä e"",pisteet = harja+harjb+harjc+harjd+harje+0, arvosana = IF pisteet < 19 THEN 0 ELSE 5 }"
TKO_3122_2015,TKO_3122,"{DEF harja[0..9]: ""Harjoitustehtävä a"",DEF harjb[0..7]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",DEF harjd[0..9]: ""Harjoitustehtävä d"",DEF harje[0..7]: ""Harjoitustehtävä e"",DEF harjf[0..6]: ""Harjoitustehtävä f"",DEF harjg[0..5]: ""Harjoitustehtävä g"",DEF harjh[0..6]: ""Harjoitustehtävä h"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+0, arvosana = IF pisteet < 29 THEN 0 ELSE 5 }"
TKO_3122_2016,TKO_3122,"{DEF harja[0..6]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",DEF harjc[0..7]: ""Harjoitustehtävä c"",DEF harjd[0..8]: ""Harjoitustehtävä d"",DEF harje[0..9]: ""Harjoitustehtävä e"",DEF harjf[0..5]: ""Harjoitustehtävä f"",pisteet = harja+harjb+harjc+harjd+harje+harjf+0, arvosana = IF pisteet < 20 THEN 0 ELSE 5 }"
TKO_3122_2017,TKO_3122,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",DEF harjc[0..7]: ""Harjoitustehtävä c"",DEF harjd[0..7]: ""Harjoitustehtävä d"",DEF harje[0..6]: ""Harjoitustehtävä e"",DEF harjf[0..8]: ""Harjoitustehtävä f"",DEF harjg[0..8]: ""Harjoitustehtävä g"",DEF harjh[0..8]: ""Harjoitustehtävä h"",DEF harji[0..6]: ""Harjoitustehtävä i"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+harji+0, arvosana = IF pisteet < 31 THEN 0 ELSE 5 }"
TKO_3122_2018,TKO_3122,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..8]: ""Harjoitustehtävä b"",pisteet = harja+harjb+0, arvosana = IF pisteet < 8 THEN 0 ELSE 5 }"
TKO_3122_2019,TKO_3122,"{DEF harja[0..9]: ""Harjoitustehtävä a"",DEF harjb[0..8]: ""Harjoitustehtävä b"",DEF harjc[0..5]: ""Harjoitustehtävä c"",pisteet = harja+harjb+harjc+0, arvosana = IF pisteet < 11 THEN 0 ELSE 5 }"
TKO_3125_2015,TKO_3125,"{DEF harja[0..5]: ""Harjoitustehtävä a"",DEF harjb[0..6]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",DEF harjd[0..6]: ""Harjoitustehtävä d"",pisteet = harja+harjb+harjc+harjd+0, arvosana = IF pisteet < 13 THEN 0 ELSE 5 }"
TKO_3125_2016,TKO_3125,"{DEF harja[0..5]: ""Harjoitustehtävä a"",DEF harjb[0..7]: ""Harjoitustehtävä b"",DEF harjc[0..8]: ""Harjoitustehtävä c"",DEF harjd[0..7]: ""Harjoitustehtävä d"",pisteet = harja+harjb+harjc+harjd+0, arvosana = IF pisteet < 13 THEN 0 ELSE 5 }"
TKO_3125_2017,TKO_3125,"{DEF harja[0..7]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",DEF harjd[0..8]: ""Harjoitustehtävä d"",DEF harje[0..6]: ""Harjoitustehtävä e"",DEF harjf[0..5]: ""Harjoitustehtävä f"",pisteet = harja+harjb+harjc+harjd+harje+harjf+0, arvosana = IF pisteet < 20 THEN 0 ELSE 5 }"
TKO_3125_2018,TKO_3125,"{DEF harja[0..6]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",DEF harjc[0..5]: ""Harjoitustehtävä c"",DEF harjd[0..5]: ""Harjoitustehtävä d"",DEF harje[0..9]: ""Harjoitustehtävä e"",DEF harjf[0..6]: ""Harjoitustehtävä f"",DEF harjg[0..9]: ""Harjoitustehtävä g"",DEF harjh[0..8]: ""Harjoitustehtävä h"",DEF harji[0..5]: ""Harjoitustehtävä i"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+harji+0, arvosana = IF pisteet < 29 THEN 0 ELSE 5 }"
TKO_3125_2019,TKO_3125,"{DEF harja[0..7]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",DEF harjd[0..6]: ""Harjoitustehtävä d"",DEF harje[0..6]: ""Harjoitustehtävä e"",DEF harjf[0..8]: ""Harjoitustehtävä f"",DEF harjg[0..8]: ""Harjoitustehtävä g"",DEF harjh[0..7]: ""Harjoitustehtävä h"",DEF harji[0..8]: ""Harjoitustehtävä i"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+harji+0, arvosana = IF pisteet < 34 THEN 0 ELSE 5 }"
TKO_3127_2015,TKO_3127,"{DEF harja[0..7]: ""Harjoitustehtävä a"",DEF harjb[0..8]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",pisteet = harja+harjb+harjc+0, arvosana = IF pisteet < 12 THEN 0 ELSE 5 }"
TKO_3127_2016,TKO_3127,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",pisteet = harja+harjb+0, arvosana = IF pisteet < 6 THEN 0 ELSE 5 }"
TKO_3127_2017,TKO_3127,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..7]: ""Harjoitustehtävä c"",pisteet = harja+harjb+harjc+0, arvosana = IF pisteet < 12 THEN 0 ELSE 5 }"
TKO_3127_2018,TKO_3127,"{DEF harja[0..7]: ""Harjoitustehtävä a"",pisteet = harja+0, arvosana = IF pisteet < 3 THEN 0 ELSE 5 }"
TKO_3127_2019,TKO_3127,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..8]: ""Harjoitustehtävä b"",DEF harjc[0..5]: ""Harjoitustehtävä c"",DEF harjd[0..7]: ""Harjoitustehtävä d"",pisteet = harja+harjb+harjc+harjd+0, arvosana = IF pisteet < 14 THEN 0 ELSE 5 }"
TKO_3128_2015,TKO_3128,"{DEF harja[0..5]: ""Harjoitustehtävä a"",DEF harjb[0..6]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",DEF harjd[0..7]: ""Harjoitustehtävä d"",pisteet = harja+harjb+harjc+harjd+0, arvosana = IF pisteet < 13 THEN 0 ELSE 5 }"
TKO_3128_2016,TKO_3128,"{DEF harja[0..5]: ""Harjoitustehtävä a"",DEF harjb[0..5]: ""Harjoitustehtävä b"",DEF harjc[0..8]: ""Harjoitustehtävä c"",DEF harjd[0..6]: ""Harjoitustehtävä d"",DEF harje[0..7]: ""Harjoitustehtävä e"",pisteet = harja+harjb+harjc+harjd+harje+0, arvosana = IF pisteet < 15 THEN 0 ELSE 5 }"
TKO_3128_2017,TKO_3128,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..8]: ""Harjoitustehtävä c"",DEF harjd[0..5]: ""Harjoitustehtävä d"",pisteet = harja+harjb+harjc+harjd+0, arvosana = IF pisteet < 15 THEN 0 ELSE 5 }"
TKO_3128_2018,TKO_3128,"{DEF harja[0..9]: ""Harjoitustehtävä a"",DEF harjb[0..8]: ""Harjoitustehtävä b"",DEF harjc[0..8]: ""Harjoitustehtävä c"",DEF harjd[0..5]: ""Harjoitustehtävä d"",DEF harje[0..9]: ""Harjoitustehtävä e"",DEF harjf[0..8]: ""Harjoitustehtävä f"",DEF harjg[0..7]: ""Harjoitustehtävä g"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+0, arvosana = IF pisteet < 27 THEN 0 ELSE 5 }"
TKO_3128_2019,TKO_3128,"{DEF harja[0..7]: ""Harjoitustehtävä a"",DEF harjb[0..7]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",DEF harjd[0..6]: ""Harjoitustehtävä d"",DEF harje[0..7]: ""Harjoitustehtävä e"",DEF harjf[0..8]: ""Harjoitustehtävä f"",DEF harjg[0..9]: ""Harjoitustehtävä g"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+0, arvosana = IF pisteet < 26 THEN 0 ELSE 5 }"
TKO_5061_2015,TKO_5061,"{DEF harja[0..5]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..6]: ""Harjoitustehtävä c"",DEF harjd[0..9]: ""Harjoitustehtävä d"",DEF harje[0..8]: ""Harjoitustehtävä e"",DEF harjf[0..6]: ""Harjoitustehtävä f"",pisteet = harja+harjb+harjc+harjd+harje+harjf+0, arvosana = IF pisteet < 21 THEN 0 ELSE 5 }"
TKO_5061_2016,TKO_5061,"{DEF harja[0..7]: ""Harjoitustehtävä a"",pisteet = harja+0, arvosana = IF pisteet < 3 THEN 0 ELSE 5 }"
TKO_5061_2017,TKO_5061,"{DEF harja[0..5]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",pisteet = harja+harjb+0, arvosana = IF pisteet < 7 THEN 0 ELSE 5 }"
TKO_5061_2018,TKO_5061,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..7]: ""Harjoitustehtävä b"",pisteet = harja+harjb+0, arvosana = IF pisteet < 7 THEN 0 ELSE 5 }"
TKO_5061_2019,TKO_5061,"{DEF harja[0..6]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..7]: ""Harjoitustehtävä c"",DEF harjd[0..5]: ""Harjoitustehtävä d"",pisteet = harja+harjb+harjc+harjd+0, arvosana = IF pisteet < 13 THEN 0 ELSE 5 }"
TKO_5735_2015,TKO_5735,"{DEF harja[0..7]: ""Harjoitustehtävä a"",DEF harjb[0..9]: ""Harjoitustehtävä b"",DEF harjc[0..8]: ""Harjoitustehtävä c"",DEF harjd[0..9]: ""Harjoitustehtävä d"",DEF harje[0..7]: ""Harjoitustehtävä e"",DEF harjf[0..7]: ""Harjoitustehtävä f"",DEF harjg[0..9]: ""Harjoitustehtävä g"",DEF harjh[0..8]: ""Harjoitustehtävä h"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+0, arvosana = IF pisteet < 32 THEN 0 ELSE 5 }"
TKO_5735_2016,TKO_5735,"{DEF harja[0..7]: ""Harjoitustehtävä a"",DEF harjb[0..6]: ""Harjoitustehtävä b"",DEF harjc[0..5]: ""Harjoitustehtävä c"",DEF harjd[0..6]: ""Harjoitustehtävä d"",DEF harje[0..6]: ""Harjoitustehtävä e"",DEF harjf[0..7]: ""Harjoitustehtävä f"",DEF harjg[0..9]: ""Harjoitustehtävä g"",DEF harjh[0..9]: ""Harjoitustehtävä h"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+0, arvosana = IF pisteet < 27 THEN 0 ELSE 5 }"
TKO_5735_2017,TKO_5735,"{DEF harja[0..9]: ""Harjoitustehtävä a"",DEF harjb[0..6]: ""Harjoitustehtävä b"",DEF harjc[0..8]: ""Harjoitustehtävä c"",DEF harjd[0..9]: ""Harjoitustehtävä d"",DEF harje[0..9]: ""Harjoitustehtävä e"",DEF harjf[0..7]: ""Harjoitustehtävä f"",DEF harjg[0..6]: ""Harjoitustehtävä g"",DEF harjh[0..5]: ""Harjoitustehtävä h"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+0, arvosana = IF pisteet < 29 THEN 0 ELSE 5 }"
TKO_5735_2018,TKO_5735,"{DEF harja[0..8]: ""Harjoitustehtävä a"",DEF harjb[0..8]: ""Harjoitustehtävä b"",DEF harjc[0..7]: ""Harjoitustehtävä c"",DEF harjd[0..5]: ""Harjoitustehtävä d"",DEF harje[0..8]: ""Harjoitustehtävä e"",DEF harjf[0..6]: ""Harjoitustehtävä f"",DEF harjg[0..9]: ""Harjoitustehtävä g"",DEF harjh[0..5]: ""Harjoitustehtävä h"",pisteet = harja+harjb+harjc+harjd+harje+harjf+harjg+harjh+0, arvosana = IF pisteet < 28 THEN 0 ELSE 5 }"
TKO_5735_2019,TKO_5735,"{DEF harja[0..9]: ""Harjoitustehtävä a"",DEF harjb[0..7]: ""Harjoitustehtävä b"",DEF harjc[0..9]: ""Harjoitustehtävä c"",DEF harjd[0..6]: ""Harjoitustehtävä d"",pisteet = harja+harjb+harjc+harjd+0, arvosana = IF pisteet < 15 THEN 0 ELSE 5 }"
